Title	Venue	Year	Authors
Scalable automatic linearizability checking.	ICSE	2011	["Shao Jie Zhang"]
Workshop on cooperative and human aspects of software engineering: (CHASE 2011).	ICSE	2011	["Marcelo Cataldo", "Cleidson R. B. de Souza", "Yvonne Dittrich", "Rashina Hoda", "Helen Sharp"]
Fourth international workshop on multicore software engineering: (IWMSE 2011).	ICSE	2011	["Victor Pankratius", "Michael Philippsen"]
Workshop on flexible modeling tools: (FlexiTools 2011).	ICSE	2011	["Harold Ossher", "Andr\u00e9 van der Hoek", "Margaret-Anne D. Storey", "John Grundy", "Rachel K. E. Bellamy", "Marian Petre"]
Workshop on games and software engineering: (GAS 2011).	ICSE	2011	["Jim Whitehead", "Chris Lewis"]
Workshop on software engineering for cloud computing: (SECLOUD 2011).	ICSE	2011	["Chris A. Mattmann", "Nenad Medvidovic", "T. S. Mohan", "T. Owen O'Malley"]
Second international workshop on software engineering for sensor network applications: (SESENA 2011).	ICSE	2011	["Kurt Geihs", "Luca Mottola", "Gian Pietro Picco", "Kay R\u00f6mer"]
Seventh international workshop on software engineering for secure systems: (SESS 2011).	ICSE	2011	["Seok-Won Lee", "Mattia Monga", "Jan J\u00fcrjens"]
Fourth workshop on refactoring tools: (WRT 2011).	ICSE	2011	["Danny Dig", "Don S. Batory"]
Second international workshop on product line approaches in software engineering: (PLEASE 2011).	ICSE	2011	["Julia Rubin", "Goetz Botterweck", "Andreas Pleuss", "David M. Weiss"]
Third international workshop on software engineering in healthcare: (SEHC 2011).	ICSE	2011	["Eleni Stroulia", "Kevin Sullivan"]
Collaborative teaching of globally distributed software development: community building workshop (CTGDSD 2011).	ICSE	2011	["Stuart R. Faulk", "Michal Young", "David M. Weiss", "Lian Yu"]
Fifth international workshop on software clones: (IWSC 2011).	ICSE	2011	["James R. Cordy", "Katsuro Inoue", "Stanislaw Jarzabek", "Rainer Koschke"]
Second international workshop on managing technical debt: (MTD 2011).	ICSE	2011	["Ipek Ozkaya", "Philippe Kruchten", "Robert L. Nord", "Nanette Brown"]
Sixth international workshop on traceability in emerging forms of software engineering: (TEFSE 2011).	ICSE	2011	["Denys Poshyvanyk", "Massimiliano Di Penta", "Huzefa H. Kagdi"]
Sixth international workshop on automation of software test: (AST 2011).	ICSE	2011	["Howard Foster", "Antonia Bertolino", "J. Jenny Li"]
Third international workshop on principles of engineering service-oriented systems: (PESOS 2011).	ICSE	2011	["Manuel Carro", "Dimka Karastoyanova", "Grace A. Lewis", "Anna Liu"]
Workshop on SHAring and Reusing architectural Knowledge: (SHARK 2011).	ICSE	2011	["Paris Avgeriou", "Patricia Lago", "Philippe Kruchten"]
Second international workshop on web 2.0 for software engineering: (Web2SE 2011).	ICSE	2011	["Christoph Treude", "Margaret-Anne D. Storey", "Arie van Deursen", "Andrew Begel", "Sue Black"]
Workshop on emerging trends in software metrics: (WETSoM 2011).	ICSE	2011	["Giulio Concas", "Massimiliano Di Penta", "Ewan D. Tempero", "Hongyu Zhang"]
Fourth international workshop on software engineering for computational science and engineering: (SE-CSE2011).	ICSE	2011	["Jeffrey C. Carver", "Roscoe Bartlett", "Ian Gorton", "Lorin Hochstein", "Diane Kelly", "Judith Segal"]
Third international workshop on search-driven development: users, infrastructure, tools, and evaluation (SUITE 2011).	ICSE	2011	["Sushil Krishna Bajracharya", "Adrian Kuhn", "Yunwen Ye"]
First workshop on developing tools as plug-ins: (TOPI 2011).	ICSE	2011	["Judith Bishop", "David Notkin", "Karin Breitman"]
SCORE 2011: the second student contest on software engineering.	ICSE	2011	["Matteo Rossi", "Michal Young"]
Proceedings of the 33rd International Conference on Software Engineering, ICSE 2011, Waikiki, Honolulu , HI, USA, May 21-28, 2011.		2011	["Richard N. Taylor", "Harald C. Gall", "Nenad Medvidovic"]
Performance modeling in industry: a case study on storage virtualization.	ICSE (2)	2010	["Nikolaus Huber", "Steffen Becker", "Christoph Rathfelder", "Jochen Schweflinghaus", "Ralf H. Reussner"]
South Africa and the world beyond 2010: the latest scenarios.	ICSE (1)	2010	["Clem Sunter"]
Beyond hacking: an SOS!	ICSE (1)	2010	["Fred B. Schneider"]
Planning for climate change in the 21st century.	ICSE (1)	2010	["David King"]
Efficient hybrid typestate analysis by determining continuation-equivalent states.	ICSE (1)	2010	["Eric Bodden"]
Improving throughput via slowdowns.	ICSE (2)	2010	["Maayan Goldstein", "Onn Shehory", "Rachel Tzoref-Brill", "Shmuel Ur"]
Online inference and enforcement of temporal properties.	ICSE (1)	2010	["Mark Gabel", "Zhendong Su"]
A role-based qualification and certification program for software architects: an experience report from Siemens.	ICSE (2)	2010	["Frances Paulisch", "Peter Zimmerer"]
Quality of service profiling.	ICSE (1)	2010	["Sasa Misailovic", "Stelios Sidiroglou", "Henry Hoffmann", "Martin C. Rinard"]
Assessments in global software development: a tailorable framework for industrial projects.	ICSE (2)	2010	["Frank Salger", "Gregor Engels", "Alexander Hofmann"]
Collaborative reliability prediction of service-oriented systems.	ICSE (1)	2010	["Zibin Zheng", "Michael R. Lyu"]
Penalty policies in professional software development practice: a multi-method field study.	ICSE (2)	2010	["Yi Wang", "Min Zhang"]
A discriminative model approach for accurate duplicate bug report retrieval.	ICSE (1)	2010	["Chengnian Sun", "David Lo", "Xiaoyin Wang", "Jing Jiang", "Siau-Cheng Khoo"]
A modeling language's evolution driven by tight interaction between academia and industry.	ICSE (2)	2010	["Thomas Aschauer", "Gerd Dauenhauer", "Wolfgang Pree"]
Has the bug really been fixed?	ICSE (1)	2010	["Zhongxian Gu", "Earl T. Barr", "David J. Hamilton", "Zhendong Su"]
Staying afloat in an expanding sea of choices: emerging best practices for eclipse rich client platform development.	ICSE (2)	2010	["Andreas Kornst\u00e4dt", "Eugen Reiswich"]
An exploratory study of fault-proneness in evolving aspect-oriented programs.	ICSE (1)	2010	["Fabiano Cutigi Ferrari", "Rachel Burrows", "Ot\u00e1vio Augusto Lazzarini Lemos", "Alessandro Garcia", "Eduardo Figueiredo", "N\u00e9lio Cacho", "Frederico Lopes", "Nathalia Temudo", "Liana Silva", "S\u00e9rgio Soares", "Awais Rashid", "Paulo Cesar Masiero", "Tha\u00eds Vasconcelos Batista", "Jos\u00e9 Carlos Maldonado"]
Integrating legacy systems with MDE.	ICSE (2)	2010	["Mickael Clavreul", "Olivier Barais", "Jean-Marc J\u00e9z\u00e9quel"]
Archface: a contract place where architectural design and code meet together.	ICSE (1)	2010	["Naoyasu Ubayashi", "Jun Nomura", "Tetsuo Tamai"]
Can clone detection support quality assessments of requirements specifications?	ICSE (2)	2010	["Elmar J\u00fcrgens", "Florian Deissenboeck", "Martin Feilkas", "Benjamin Hummel", "Bernhard Sch\u00e4tz", "Stefan Wagner", "Christoph Domann", "Jonathan Streit"]
Developing next generation ADLs through MDE techniques.	ICSE (1)	2010	["Davide Di Ruscio", "Ivano Malavolta", "Henry Muccini", "Patrizio Pelliccione", "Alfonso Pierantonio"]
Comprehending module dependencies and sharing.	ICSE (2)	2010	["Yongzheng Wu", "Roland H. C. Yap", "Rajiv Ramnath"]
Software traceability with topic modeling.	ICSE (1)	2010	["Hazeline U. Asuncion", "Arthur U. Asuncion", "Richard N. Taylor"]
Making defect-finding tools work for you.	ICSE (2)	2010	["Mangala Gowri Nanda", "Monika Gupta", "Saurabh Sinha", "Satish Chandra", "David Schmidt", "Pradeep Balachandran"]
An analysis of the variability in forty preprocessor-based software product lines.	ICSE (1)	2010	["J\u00f6rg Liebig", "Sven Apel", "Christian Lengauer", "Christian K\u00e4stner", "Michael Schulze"]
Formalization and validation of a subset of the European Train Control System.	ICSE (2)	2010	["Angelo Chiappini", "Alessandro Cimatti", "Luca Macchi", "Oscar Rebollo", "Marco Roveri", "Angelo Susi", "Stefano Tonetta", "Berardino Vittorini"]
A large-scale empirical study of practitioners' use of object-oriented concepts.	ICSE (1)	2010	["Tony Gorschek", "Ewan D. Tempero", "Lefteris Angelis"]
Transparent combination of expert and measurement data for defect prediction: an industrial case study.	ICSE (2)	2010	["Michael Kl\u00e4s", "Frank Elberzhager", "J\u00fcrgen M\u00fcnch", "Klaus Hartjes", "Olaf von Graevemeyer"]
Codebook: discovering and exploiting relationships in software repositories.	ICSE (1)	2010	["Andrew Begel", "Yit Phang Khoo", "Thomas Zimmermann"]
From scripts to specifications: the evolution of a flight software testing effort.	ICSE (2)	2010	["Alex Groce", "Klaus Havelund", "Margaret H. Smith"]
Liability in software engineering: overview of the LISE approach and illustration on a case study.	ICSE (1)	2010	["Daniel Le M\u00e9tayer", "Manuel Maarek", "Val\u00e9rie Viet Triem Tong", "Eduardo Mazza", "Marie-Laure Potet", "Nicolas Craipeau", "St\u00e9phane Fr\u00e9not", "Ronan Hardouin"]
Experiences in initiating concurrency software research efforts.	ICSE (2)	2010	["K. Eric Harper", "Jiang Zheng", "Shakeel Mahate"]
An exploratory study of the evolution of software licensing.	ICSE (1)	2010	["Massimiliano Di Penta", "Daniel M. Germ\u00e1n", "Yann-Ga\u00ebl Gu\u00e9h\u00e9neuc", "Giuliano Antoniol"]
A cost-benefit framework for making architectural decisions in a business context.	ICSE (2)	2010	["S. Jeromy Carri\u00e8re", "Rick Kazman", "Ipek Ozkaya"]
A machine learning approach for tracing regulatory codes to product specific requirements.	ICSE (1)	2010	["Jane Cleland-Huang", "Adam Czauderna", "Marek Gibiec", "John Emenecker"]
Social computing networks: a new paradigm for engineering self-adaptive pervasive software systems.	ICSE (2)	2010	["Naeem Esfahani", "Sam Malek"]
An eclectic approach for change impact analysis.	ICSE (2)	2010	["Michele Ceccarelli", "Luigi Cerulo", "Gerardo Canfora", "Massimiliano Di Penta"]
Supporting developers with natural language queries.	ICSE (1)	2010	["Michael W\u00fcrsch", "Giacomo Ghezzi", "Gerald Reif", "Harald C. Gall"]
Domain-specific tailoring of code smells: an empirical study.	ICSE (2)	2010	["Yuepu Guo", "Carolyn B. Seaman", "Nico Zazworka", "Forrest Shull"]
CUTA4UML: bridging the gap between informal and formal requirements for dynamic system aspects.	ICSE (2)	2010	["Ivonne Erfurth", "Wilhelm Rossak"]
Using information fragments to answer the questions developers ask.	ICSE (1)	2010	["Thomas Fritz", "Gail C. Murphy"]
Can we certify systems for freedom from malware.	ICSE (2)	2010	["N. V. Narendra Kumar", "Harshit J. Shah", "R. K. Shyamasundar"]
Using dynamic execution traces and program invariants to enhance behavioral model inference.	ICSE (2)	2010	["Ivo Krka", "Yuriy Brun", "Daniel Popescu", "Joshua Garcia", "Nenad Medvidovic"]
Synthesized essence: what game jams teach about prototyping of new software products.	ICSE (2)	2010	["Juergen Musil", "Angelika Schweda", "Dietmar Winkler", "Stefan Biffl"]
Developers ask reachability questions.	ICSE (1)	2010	["Thomas D. LaToza", "Brad A. Myers"]
An analysis of the effects of company culture, education and experience on confirmation bias levels of software developers and testers.	ICSE (2)	2010	["Gul Calikli", "Ayse Basar Bener", "Berna Arslan"]
Compose & conquer: modularity for end-users.	ICSE (2)	2010	["Macneil Shonle", "Timothy T. Yuen"]
Slicing and dicing bugs in concurrent programs.	ICSE (2)	2010	["Neha Rungta", "Eric Mercer"]
Mining API mapping for language migration.	ICSE (1)	2010	["Hao Zhong", "Suresh Thummalapenta", "Tao Xie", "Lu Zhang", "Qing Wang"]
Requirements reflection: requirements as runtime entities.	ICSE (2)	2010	["Nelly Bencomo", "Jon Whittle", "Peter Sawyer", "Anthony Finkelstein", "Emmanuel Letier"]
Adinda: a knowledgeable, browser-based IDE.	ICSE (2)	2010	["Arie van Deursen", "Ali Mesbah", "Bas Cornelissen", "Andy Zaidman", "Martin Pinzger", "Anja Guzzi"]
Using twinning to adapt programs to alternative APIs.	ICSE (1)	2010	["Marius Nita", "David Notkin"]
Code canvas: zooming towards better development environments.	ICSE (2)	2010	["Robert DeLine", "Kael Rowan"]
Knowledge transfer in global software development: leveraging acceptance test case specifications.	ICSE (2)	2010	["Frank Salger", "Gregor Engels"]
Dynamic symbolic data structure repair.	ICSE (2)	2010	["Ishtiaque Hussain", "Christoph Csallner"]
Oracle-guided component-based program synthesis.	ICSE (1)	2010	["Susmit Jha", "Sumit Gulwani", "Sanjit A. Seshia", "Ashish Tiwari"]
Towards better support for the evolution of safety requirements via the model monitoring approach.	ICSE (2)	2010	["Zhe Chen", "Gilles Motet"]
Supporting program comprehension with source code summarization.	ICSE (2)	2010	["Sonia Haiduc", "Jairo Aponte", "Andrian Marcus"]
Test generation through programming in UDITA.	ICSE (1)	2010	["Milos Gligoric", "Tihomir Gvero", "Vilas Jagannath", "Sarfraz Khurshid", "Viktor Kuncak", "Darko Marinov"]
Detecting recurring and similar software vulnerabilities.	ICSE (2)	2010	["Nam H. Pham", "Tung Thanh Nguyen", "Hoan Anh Nguyen", "Xinying Wang", "Anh Tuan Nguyen", "Tien N. Nguyen"]
Bridging lightweight and heavyweight task organization: the role of tags in adopting new task categories.	ICSE (2)	2010	["Christoph Treude", "Margaret-Anne D. Storey"]
Syde: a tool for collaborative software development.	ICSE (2)	2010	["Lile Hattori", "Michele Lanza"]
Detecting atomic-set serializability violations in multithreaded programs through active randomized testing.	ICSE (1)	2010	["Zhifeng Lai", "Shing-Chi Cheung", "Wing Kwong Chan"]
StakeSource: harnessing the power of crowdsourcing and social networks in stakeholder analysis.	ICSE (2)	2010	["Soo Ling Lim", "Daniele Quercia", "Anthony Finkelstein"]
CoDesign: a highly extensible collaborative software modeling framework.	ICSE (2)	2010	["Jae Young Bang", "Daniel Popescu", "George Edwards", "Nenad Medvidovic", "Naveen N. Kulkarni", "Girish M. Rama", "Srinivas Padmanabhuni"]
Falcon: fault localization in concurrent programs.	ICSE (1)	2010	["Sangmin Park", "Richard W. Vuduc", "Mary Jean Harrold"]
Flexible architecture conformance assessment with ConQAT.	ICSE (2)	2010	["Florian Deissenboeck", "Lars Heinemann", "Benjamin Hummel", "Elmar J\u00fcrgens"]
Visualizing the Java heap.	ICSE (2)	2010	["Steven P. Reiss"]
Adaptive bug isolation.	ICSE (1)	2010	["Piramanayagam Arumuga Nainar", "Ben Liblit"]
FLAT3: feature location and textual tracing tool.	ICSE (2)	2010	["Trevor Savage", "Meghan Revelle", "Denys Poshyvanyk"]
Exemplar: EXEcutable exaMPLes ARchive.	ICSE (2)	2010	["Mark Grechanik", "Chen Fu", "Qing Xie", "Collin McMillan", "Denys Poshyvanyk", "Chad M. Cumby"]
LSdiff: a program differencing tool to identify systematic structural differences.	ICSE (2)	2010	["Alex Loh", "Miryung Kim"]
Practical fault localization for dynamic web applications.	ICSE (1)	2010	["Shay Artzi", "Julian Dolby", "Frank Tip", "Marco Pistoia"]
Legacy component integration by the Fujaba real-time tool suite.	ICSE (2)	2010	["Stefan Henkler", "Jan Meyer", "Wilhelm Sch\u00e4fer", "Markus von Detten", "Ulrich Nickel"]
BPGen: an automated breakpoint generator for debugging.	ICSE (2)	2010	["Cheng Zhang", "Dacong Yan", "Jianjun Zhao", "Yuting Chen", "Shengqian Yang"]
Moving into a new software project landscape.	ICSE (1)	2010	["Barth\u00e9l\u00e9my Dagenais", "Harold Ossher", "Rachel K. E. Bellamy", "Martin P. Robillard", "Jacqueline de Vries"]
Runtime repair of software faults using event-driven monitoring.	ICSE (2)	2010	["Chris Lewis", "Jim Whitehead"]
TestFul: automatic unit-test generation for Java classes.	ICSE (2)	2010	["Luciano Baresi", "Matteo Miraz"]
Organizing self-organizing teams.	ICSE (1)	2010	["Rashina Hoda", "James Noble", "Stuart Marshall"]
End-user requirements blogging with iRequire.	ICSE (2)	2010	["Norbert Seyff", "Florian Graf", "Neil A. M. Maiden"]
